uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,notaUniformidade,notaDensidade,notaVigor,notaDaninhas,notaPragas,notaDoencas,notaHomogenidade,notaSolo,notaQualidadeInicial,notaMedia
de7e4046-f643-4d30-a844-caf890fce3d0,b501bce8-9c22-4b2e-89b5-ca123e07482c,c707b143-7611-44b5-b322-2943cd6f1bab,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,79KA72,79KA72 CE,STINE,Densidade,106,250,79,4,4,4,3,5,5,4,5,,4.25
deb4d341-4770-4be8-be75-c504320b42d0,cc6b2b51-99c4-4a76-b463-344e173b917b,28e40920-abc9-430a-9841-31d732c159ef,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,77EA40,77EA40 E,STINE,Densidade,204,300,77,0,0,0,0,0,0,0,0,,0
deef748f-51dd-42ab-a014-1199e9218941,79c65f9d-74c8-477c-9214-44eb11840a18,f72ed33b-eb4f-440f-8807-5434a5f5056c,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,78KA42,78KA42 CE,STINE,Densidade,205,250,78,5,4,5,5,5,5,3,5,,4.62
df2341b9-69db-4ec8-ab00-79f8cd2600c8,b21bec8b-2018-4070-99e8-753450f1987f,29734410-63a3-46de-8772-a6c8c38b0f8e,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,76KA72,76KA72 CE,STINE,Densidade,103,250,76,4,3,5,5,5,5,4,5,,4.5
dfbed2d7-b34d-45bc-9a55-459ca5bc0cd5,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,96fe883c-893f-4c93-8f6c-998c90232ef7,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,78KA42,78KA42 CE,STINE,Densidade,105,300,78,4,3,4,3,3,4,4,4,,3.62
dfc36bcf-f129-4903-a0b8-6a79799fff6b,44711239-5467-4a95-b074-5115f52c24fb,33d5baeb-1cf3-49b9-831f-c90de6973dc1,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,84KA92,84KA92 CE,DP2,Densidade,108,350,84,5,3,5,5,5,4,5,4,,4.5
dfe1fb97-507d-4c92-ad5f-552ea275c1e2,4c5ef501-99ed-47f3-9486-7aa8065fa782,c008a765-1031-4ab1-a467-c0003509927e,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,84KA92,84KA92 CE,DP2,Densidade,208,250,84,4,5,4,5,4,4,4,3,,4.12
e00dceaa-a6ea-4b61-9285-73c990f36e95,cc6b2b51-99c4-4a76-b463-344e173b917b,1b903df9-9df0-4394-91c8-2db4d066ea73,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,70KA30,70KA30 CE,STINE,Densidade,201,350,70,0,0,0,0,0,0,0,0,,0
e015755a-00f7-448d-b33d-865d85272686,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,8533c937-a728-4047-96fc-76735003ed36,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,80KA72,80KA72 CE,STINE,Densidade,207,300,80,4,4,4,4,4,4,4,4,,4
e0705b67-3d5c-4bfe-be7c-d8060025cb62,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,bb6d9dc9-4276-44c3-b651-f325091bf822,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,70KA30,70KA30 CE,STINE,Densidade,101,350,70,3,3,3,4,4,4,3,4,,3.5
e088a554-e0eb-4cff-af5a-ce1987592c69,4c5ef501-99ed-47f3-9486-7aa8065fa782,1bb307e7-de4d-486f-91c1-b1cbb48e1c61,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,76EA72,76EA72 E,STINE,Densidade,302,350,76,5,4,3,5,4,4,3,3,,3.88
e0efa619-62a7-4291-8c44-7e1d1c22a256,4c5ef501-99ed-47f3-9486-7aa8065fa782,c3ddb3d5-923b-4133-b5a9-a0079dbffdfa,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,84KA92,84KA92 CE,DP2,Densidade,308,400,84,4,5,4,5,4,4,4,3,,4.12
e16057dd-dbab-423c-8c43-1fff5c3e4aed,cc6b2b51-99c4-4a76-b463-344e173b917b,ac9f354e-08e5-4be0-921a-d26927c7e1ee,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,76KA72,76KA72 CE,STINE,Densidade,303,300,76,0,0,0,0,0,0,0,0,,0
e1a99b82-0d39-47c7-b91c-65dc3cb4f602,3e5d75c9-5c3e-4013-acc5-38883d676d7b,c27c1f30-e66c-424d-a3e3-172bd1333674,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,77EA40,77EA40 E,STINE,Densidade,104,300,77,1,1,5,3,4,5,5,5,,3.62
e1fc955e-8a7c-4af4-bad0-93af522e9469,cc6b2b51-99c4-4a76-b463-344e173b917b,bf0ceb9d-c4bb-455b-bf36-ba4423b3921c,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,80KA72,80KA72 CE,STINE,Densidade,107,300,80,0,0,0,0,0,0,0,0,,0
e2276fbe-b18e-4201-9f30-c29dffc7e0ef,44711239-5467-4a95-b074-5115f52c24fb,09986f6e-5b8e-4034-aa94-cfb77da9259d,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,79KA72,79KA72 CE,STINE,Densidade,306,300,79,5,4,5,5,5,4,4,4,,4.5
e2582c77-b54e-4d6a-a381-cab6f186519c,3e5d75c9-5c3e-4013-acc5-38883d676d7b,2fb1bd90-63d2-4e55-9318-20e4e6b9f144,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,76KA72,76KA72 CE,STINE,Densidade,203,400,76,2,1,4,5,4,5,5,5,,3.88
e298e262-4c6f-43b0-b828-b87d5625c600,512d7723-9a7e-49e5-a5fe-701139d3829a,9992f9f0-9e59-471e-b5bb-8bf42af0755e,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,76EA72,76EA72 E,STINE,Densidade,302,350,76,4,4,5,5,5,5,5,5,,4.75
e2b38c64-82e9-4c03-abf7-954115817678,3e5d75c9-5c3e-4013-acc5-38883d676d7b,514ca3c2-39a5-4c4e-9fb4-bb104bbcd2c0,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,76EA72,76EA72 E,STINE,Densidade,102,300,76,2,2,4,5,3,5,5,0,,3.25
e2fe0106-b80d-48c7-a410-458a89bed7e7,4c5ef501-99ed-47f3-9486-7aa8065fa782,a0988621-da5b-463d-b88f-53924ebe6525,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,80KA72,80KA72 CE,STINE,Densidade,307,350,80,4,4,4,5,4,4,4,3,,4
e301b268-f313-4872-b32a-615ee357cc1e,cc6b2b51-99c4-4a76-b463-344e173b917b,2067a12f-d6bc-459f-899f-c285878760c9,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,70KA30,70KA30 CE,STINE,Densidade,201,200,70,0,0,0,0,0,0,0,0,,0
e333b506-da79-4b88-b37b-17651148e94a,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,1c30af87-871c-46f8-bf3b-409160133f3e,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,80KA72,80KA72 CE,STINE,Densidade,307,400,80,4,3,4,3,4,5,4,4,,3.88
e3803e4d-de62-4893-b69f-437ada6b3545,44711239-5467-4a95-b074-5115f52c24fb,460ee5d9-873b-4790-9bb2-736a114513ac,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,79KA72,79KA72 CE,STINE,Densidade,106,300,79,5,3,5,5,5,4,5,4,,4.5
e3a77a55-8573-4fd0-b74e-f86fc7b1431a,b21bec8b-2018-4070-99e8-753450f1987f,187ae52e-ca69-4041-9d48-79b988ceaf05,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,70KA30,70KA30 CE,STINE,Densidade,301,200,70,3,3,2,5,5,5,4,5,,4
e3c381bc-bfdd-47f3-93d9-2f65db3f61dc,b21bec8b-2018-4070-99e8-753450f1987f,7ef18985-598b-4391-9d03-b4d6fdf35239,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,70KA30,70KA30 CE,STINE,Densidade,201,250,70,4,3,3,5,5,5,4,5,,4.25
e3f8741b-17b0-4e8b-98e8-af9d3bffa23e,79c65f9d-74c8-477c-9214-44eb11840a18,5c9414d0-8c18-4ea9-85ca-53493e18cfb1,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,79KA72,79KA72 CE,STINE,Densidade,106,250,79,4,3,5,5,5,3,4,5,,4.25
e42b8fcb-8f8a-4ad7-a345-cd6e21f3d88b,3e5d75c9-5c3e-4013-acc5-38883d676d7b,23dc53fc-f386-4565-8721-9e9d5b040a5f,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,84KA92,84KA92 CE,DP2,Densidade,308,250,84,4,3,4,5,3,5,5,5,,4.25
e4764764-286a-46e6-abb9-c3fe28b2e41d,cc6b2b51-99c4-4a76-b463-344e173b917b,e2933261-e76f-449d-a53f-8951ea4e202f,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,77EA40,77EA40 E,STINE,Densidade,204,250,77,0,0,0,0,0,0,0,0,,0
e5b98941-560a-4306-ac9b-bce58b872793,79c65f9d-74c8-477c-9214-44eb11840a18,dc02b777-3ed2-4fee-9e6c-bf2915494482,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,80KA72,80KA72 CE,STINE,Densidade,207,350,80,5,5,5,5,5,5,5,5,,5
e600b459-b746-4e16-a9c8-f473277940d9,44711239-5467-4a95-b074-5115f52c24fb,05620a4e-d276-4e85-982d-c05167965178,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,80KA72,80KA72 CE,STINE,Densidade,107,250,80,5,3,5,5,5,4,4,4,,4.38
e69170ca-9522-4755-a881-b220ffd3682a,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,604a9498-54c2-4633-a917-722330bc67cc,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,70KA30,70KA30 CE,STINE,Densidade,101,400,70,3,3,3,4,4,4,3,4,,3.5
e6a3efa4-bfaf-48d5-b006-86e21e3cdf66,b501bce8-9c22-4b2e-89b5-ca123e07482c,aa519d95-47e2-4a13-af39-e4f2fb3ed180,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,80KA72,80KA72 CE,STINE,Densidade,207,250,80,4,4,4,3,5,5,5,5,,4.38
e6e16194-afbb-4c24-a139-b0707d7141eb,512d7723-9a7e-49e5-a5fe-701139d3829a,878697d2-e3b2-48ed-9430-5c81324d59f1,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,80KA72,80KA72 CE,STINE,Densidade,207,200,80,4,4,5,5,5,5,5,5,,4.75
e718bf64-01a1-4605-a004-c6605a267ae1,b501bce8-9c22-4b2e-89b5-ca123e07482c,15c6a8f7-3346-4da4-9c8a-2658492f9804,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,77EA40,77EA40 E,STINE,Densidade,104,300,77,4,4,5,3,5,5,5,5,,4.5
e73fe96c-4209-4aac-87d7-6ba0cfa212ae,b21bec8b-2018-4070-99e8-753450f1987f,e1a10984-fca2-4af1-a64b-5676a4a5fbdb,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Densidade,306,200,79,4,3,4,5,5,5,4,5,,4.38
e7604b06-480c-477d-ac11-68b6b170bcf6,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,de2d38cb-6cb6-49cb-bc72-afdd184a1670,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,80KA72,80KA72 CE,STINE,Densidade,207,300,80,3,4,3,4,4,4,3,4,,3.62
e767308b-e1df-4d3a-9909-190f3814f02a,8ca524ce-865e-4ce8-8627-aab9ceeb17df,51d0cde5-cf8d-4b70-92d6-3e619957b0d0,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,10/30/2024,3/12/2025,-19.3191,-54.64512,660,Luiz Neves,80KA72,80KA72 CE,STINE,Densidade,107,250,80,5,4,5,5,4,5,5,5,,4.75
e7919cd1-e785-4a80-b04b-5f95976c2a9a,4c5ef501-99ed-47f3-9486-7aa8065fa782,55ae3227-8c89-4ae0-96f2-338d97f81cec,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,78KA42,78KA42 CE,STINE,Densidade,205,250,78,4,5,4,5,4,4,4,3,,4.12
e7e23e8f-cf99-4765-81a2-6dcbc0a1f3bb,b21bec8b-2018-4070-99e8-753450f1987f,eb10137f-c513-4d93-a7e0-90b4b3761d8c,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,76EA72,76EA72 E,STINE,Densidade,102,350,76,4,3,4,5,4,5,4,5,,4.25
e803865d-c89b-4b52-8ee7-41be15a5c40a,512d7723-9a7e-49e5-a5fe-701139d3829a,e061b64e-ef7e-4c26-886b-88517daebaad,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,70KA30,70KA30 CE,STINE,Densidade,201,250,70,4,4,5,5,5,5,5,5,,4.75
e82b959b-2eb9-4b63-adaa-ba482417b9a4,b21bec8b-2018-4070-99e8-753450f1987f,28a3204d-3658-41e0-883d-a637d6632fdd,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,70KA30,70KA30 CE,STINE,Densidade,301,300,70,4,3,4,5,5,5,5,5,,4.5
e85af9c2-d2c5-44d5-a109-83443b8956d1,b21bec8b-2018-4070-99e8-753450f1987f,fbbee1d6-3bc1-409d-9a59-1b49752dcf5c,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,76KA72,76KA72 CE,STINE,Densidade,103,300,76,5,3,5,5,5,5,4,5,,4.62
e867776a-b236-43c6-8cfe-37afe86b4aef,4c5ef501-99ed-47f3-9486-7aa8065fa782,1daf419d-bdb0-41b2-a9aa-f84e4e6910d5,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,76KA72,76KA72 CE,STINE,Densidade,203,400,76,4,5,5,5,4,4,5,3,,4.38
e8dac45d-8ab7-4c00-b574-de2763ce5351,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,514ca3c2-39a5-4c4e-9fb4-bb104bbcd2c0,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76EA72,76EA72 E,STINE,Densidade,102,300,76,3,3,3,4,4,4,3,4,,3.5
e8e230c5-e001-4725-85c6-6c61066706dc,cc6b2b51-99c4-4a76-b463-344e173b917b,e9258a9f-2102-4992-ac5b-60b5a1793488,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,77EA40,77EA40 E,STINE,Densidade,304,350,77,0,0,0,0,0,0,0,0,,0
e8f3268f-59b5-4cbc-bec0-134220ba6c1a,79c65f9d-74c8-477c-9214-44eb11840a18,ab2eff8a-79af-4ac6-bd3b-bbfee8bd7451,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,79KA72,79KA72 CE,STINE,Densidade,306,250,79,4,5,5,5,5,5,4,5,,4.75
e91d864c-258d-4b20-9e78-c19695939bc0,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,5788897a-9a77-42c5-b71f-ca3f30931c3e,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,76KA72,76KA72 CE,STINE,Densidade,203,350,76,4,3,4,5,5,5,4,5,,4.38
e986d28f-4446-4735-b394-61318287a42f,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,9b6a15a7-a6a8-41ac-b7a1-f7a7dba6c15e,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,77EA40,77EA40 E,STINE,Densidade,204,350,77,3,3,3,4,3,4,3,4,,3.38
e9c8973f-86b2-4838-bf01-3bda26d1a34f,b501bce8-9c22-4b2e-89b5-ca123e07482c,105714a4-39bd-4338-90f7-b3bd1ad677f1,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,80KA72,80KA72 CE,STINE,Densidade,307,250,80,4,4,4,3,5,5,5,5,,4.38
e9ef1db8-a343-4023-b4fd-203958592c69,4c5ef501-99ed-47f3-9486-7aa8065fa782,0913dd57-c5b7-446a-9337-d84fe680ba9b,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,84KA92,84KA92 CE,DP2,Densidade,208,300,84,4,2,4,5,4,4,4,3,,3.75
